0.00	0.00	4.69
0.00	0.00	4.48
0.00	0.00	4.44
0.00	0.00	4.55
0.00	0.00	4.64
0.00	0.00	4.68
0.00	0.00	4.61
0.00	0.00	4.48
0.00	0.00	4.59
0.00	0.00	4.52
0.00	0.00	4.68
0.00	0.00	4.58
0.00	0.00	4.82
0.00	0.00	4.82
0.00	0.00	4.84
0.00	0.00	4.76
0.00	0.00	5.02
0.00	0.00	4.83
0.00	0.00	4.56
0.00	0.00	4.55
0.00	0.00	4.91
0.00	0.00	4.72
0.00	0.00	4.70
0.00	0.00	4.76
0.00	0.00	4.71
0.00	0.00	4.93
0.00	0.00	4.70
0.00	0.00	4.69
0.00	0.00	4.60
0.00	0.00	4.58
0.00	0.00	4.76
0.00	0.00	4.73
0.00	0.00	4.74
0.00	0.00	4.81
0.00	0.00	4.90
0.00	0.00	4.95
0.00	0.00	4.96
0.00	0.00	4.86
0.00	0.00	4.80
0.00	0.00	4.84
0.00	0.00	4.76
0.00	0.00	4.63
0.00	0.00	4.71
0.00	0.00	4.68
0.00	0.00	4.66
0.00	0.00	4.70
0.00	0.00	4.69
0.00	0.00	4.84
0.00	0.00	4.85
0.00	0.00	4.97
0.00	0.00	4.84
0.00	0.00	4.69
0.00	0.00	4.87
0.00	0.00	5.29
0.00	0.00	5.29
0.00	0.00	5.38
0.00	0.00	5.44
0.00	0.00	5.35
0.00	0.00	5.22
0.00	0.00	5.17
0.00	0.00	5.16
0.00	4.12	5.26
0.00	0.00	5.12
0.00	0.00	5.13
0.00	0.00	5.06
0.00	0.00	5.15
0.00	0.00	5.22
0.00	5.27	4.99
0.00	0.00	5.07
0.00	0.00	5.07
0.00	0.00	4.88
0.00	0.07	5.02
0.00	0.00	5.23
0.00	0.00	5.07
0.00	0.00	5.19
0.00	0.00	5.24
0.00	0.00	5.21
0.00	0.00	5.10
0.00	0.00	4.98
0.00	0.42	5.02
0.00	0.00	5.25
0.00	0.19	5.14
0.00	1.25	5.03
0.00	0.00	5.18
0.00	3.95	5.18
0.00	0.00	5.27
0.00	0.09	5.33
0.00	0.00	5.42
0.00	0.00	5.53
0.00	0.00	5.35
0.00	0.07	5.19
0.00	0.40	5.22
0.00	5.90	5.53
0.00	3.07	4.97
0.00	2.59	5.08
0.00	0.00	4.96
0.00	3.03	4.91
0.00	16.08	5.01
0.11	9.01	4.82
0.07	3.27	4.65
0.10	0.00	5.11
0.05	0.80	5.31
0.03	1.24	4.40
0.24	5.91	4.28
0.37	12.08	4.58
0.26	1.01	4.95
0.28	0.00	4.87
0.16	0.00	5.16
0.03	0.35	5.01
0.00	11.08	4.86
0.26	12.81	4.94
0.40	0.00	4.55
0.24	0.00	4.68
0.07	0.00	4.77
0.00	0.00	4.79
0.00	0.11	4.87
0.00	0.07	4.84
0.00	0.30	4.69
0.00	0.00	4.59
0.00	1.78	4.55
0.00	4.45	4.73
0.00	1.11	4.09
0.00	0.00	4.57
0.00	7.14	4.59
0.00	9.63	4.61
0.00	22.39	4.79
0.00	16.90	4.21
0.00	17.00	4.52
3.37	19.20	4.17
6.67	42.04	4.35
3.95	9.43	3.63
2.95	9.19	4.24
2.04	8.76	4.15
2.64	3.71	3.95
2.00	3.60	3.83
1.96	7.59	4.16
2.45	26.45	4.19
7.27	29.75	3.64
15.96	36.75	3.49
15.96	22.28	3.01
17.32	59.13	3.50
15.69	43.40	3.46
19.74	54.41	3.48
27.43	27.26	3.87
28.85	6.68	3.73
21.95	9.78	4.00
13.35	2.60	3.94
6.71	0.99	4.35
5.95	0.82	4.35
3.55	0.79	4.41
2.70	3.50	4.50
2.05	5.75	4.44
2.41	9.13	4.32
4.50	12.13	4.00
2.71	16.32	3.98
5.26	20.90	3.39
8.70	35.04	3.44
18.33	51.42	3.31
20.47	19.19	3.38
11.39	16.94	3.30
13.41	17.07	3.43
10.51	15.26	3.95
11.11	30.57	3.78
18.54	50.32	3.32
32.15	75.05	3.31
39.05	91.62	3.12
47.20	37.90	3.28
39.02	19.98	3.55
26.57	18.33	3.30
18.79	5.14	2.83
10.85	1.58	3.66
9.47	1.19	3.93
8.06	0.52	3.76
7.13	1.36	3.87
7.47	8.57	4.20
7.12	38.00	3.80
9.24	22.99	3.54
11.46	22.54	2.97
9.83	10.09	3.94
7.34	8.66	4.05
6.60	6.37	3.74
6.87	11.49	3.67
7.58	36.79	3.16
16.75	38.57	3.48
18.98	42.36	2.95
20.34	58.12	3.19
24.58	56.41	2.89
25.13	45.56	3.08
24.55	49.92	2.94
26.86	38.67	3.37
27.15	37.65	3.25
30.21	32.74	3.31
31.39	26.65	3.37
23.43	70.72	3.70
25.23	35.26	3.60
27.85	37.86	3.81
26.36	21.22	3.59
21.23	3.48	3.29
15.13	6.31	3.37
13.10	3.78	3.54
10.91	12.67	3.72
9.75	7.26	3.79
9.71	11.73	4.04
8.84	5.21	3.44
8.63	9.01	3.73
9.43	7.72	3.81
7.61	14.41	3.91
7.35	4.59	3.96
6.93	4.64	3.71
6.79	7.99	3.80
6.94	7.73	3.69
6.17	7.32	3.59
6.02	26.44	4.03
8.32	21.18	3.24
6.34	7.99	3.80
8.12	11.79	4.03
9.78	21.67	3.74
11.13	26.64	3.76
8.21	11.89	3.60
7.53	12.51	3.62
8.74	24.46	3.37
15.31	45.96	3.09
13.50	16.12	3.37
14.43	22.03	2.93
15.96	16.79	3.66
11.42	9.86	3.78
11.10	12.63	3.71
8.58	15.20	3.63
9.74	16.96	3.31
8.54	3.98	3.34
9.92	10.40	3.64
8.12	3.24	4.06
7.66	2.06	4.23
7.03	4.36	4.00
6.62	13.64	3.84
8.34	11.89	3.61
7.11	1.78	3.67
5.85	8.91	3.73
9.08	34.87	3.40
9.78	32.05	3.27
13.26	11.65	3.08
9.31	0.51	3.84
7.32	0.22	4.05
6.72	0.00	4.36
5.67	0.00	4.23
5.91	0.00	4.22
5.52	0.00	4.37
5.24	0.00	4.39
4.97	0.00	4.21
4.29	0.00	3.97
3.72	1.22	4.15
3.57	2.59	3.83
6.43	22.32	3.91
6.79	5.54	3.77
5.37	3.73	3.76
4.94	0.73	3.89
4.44	0.00	3.88
3.71	0.00	4.32
2.78	0.00	4.28
3.46	0.00	4.23
3.01	4.00	3.47
4.10	14.95	3.87
6.12	12.79	3.74
6.55	4.74	3.62
7.01	11.98	3.47
11.00	24.20	3.97
8.96	5.20	3.74
5.52	0.82	3.17
6.26	11.50	3.55
7.72	19.84	3.51
5.18	4.48	3.30
4.31	11.55	3.59
8.49	7.63	3.53
5.71	0.00	3.82
4.63	0.00	4.28
4.08	0.00	4.11
3.80	0.00	4.03
3.46	0.00	4.14
3.24	0.00	4.18
2.55	0.00	4.30
2.95	0.00	4.32
2.72	0.00	4.29
2.61	0.00	4.19
2.49	0.00	4.03
2.40	0.00	4.19
2.37	0.00	4.01
2.11	0.00	3.86
2.21	0.13	3.89
2.20	0.24	3.75
1.72	0.00	4.08
1.63	0.00	4.14
1.39	0.00	4.04
1.08	0.00	3.87
1.70	0.00	3.94
1.04	0.00	3.96
0.66	0.00	3.60
1.25	0.00	4.00
1.11	0.00	3.85
1.03	0.00	3.74
1.01	2.26	3.58
1.44	1.33	3.39
1.67	0.00	3.16
0.86	0.00	3.60
0.65	0.00	3.63
0.64	0.00	3.65
0.94	0.00	3.78
0.83	0.00	3.75
1.26	0.68	3.61
0.78	0.36	3.60
0.69	0.00	3.57
0.62	0.00	3.63
0.56	0.00	3.50
1.05	0.00	3.48
0.95	0.00	3.71
0.95	0.00	3.93
0.71	0.00	3.82
0.69	0.00	3.77
0.65	0.59	3.27
0.68	3.19	3.03
1.21	10.31	2.76
3.29	12.59	2.51
2.83	7.24	2.88
2.61	6.09	3.11
2.37	5.17	3.31
2.03	0.21	3.47
1.97	5.51	3.48
1.73	30.03	3.25
2.21	1.79	3.22
1.36	1.56	3.35
1.59	2.30	3.45
1.54	0.00	3.66
1.69	13.02	3.76
1.41	0.00	3.55
1.37	0.64	3.68
1.13	0.00	3.64
1.15	0.07	3.64
0.94	0.00	3.67
0.92	0.00	3.88
0.84	0.00	3.92
0.72	0.00	3.92
0.65	0.00	3.36
0.68	0.00	3.41
0.85	0.29	3.59
1.07	0.15	3.27
1.24	6.40	3.54
2.83	6.76	3.69
1.47	0.00	3.53
1.08	1.52	3.59
1.09	0.15	3.58
0.95	0.17	4.06
0.73	0.00	4.18
0.62	0.00	4.06
0.44	0.00	3.99
0.61	0.00	3.97
0.73	0.00	3.99
0.73	0.00	3.88
0.82	2.65	3.52
0.92	0.97	3.57
0.97	0.03	3.79
0.80	0.00	4.30
0.61	0.00	4.57
0.48	0.00	4.64
0.32	0.00	4.29
0.00	0.00	4.03
0.00	0.00	3.99
0.00	3.59	3.46
0.00	0.00	3.61
0.00	0.00	4.03
0.00	0.00	4.24
0.00	0.00	4.29
0.00	0.00	4.27
0.00	1.59	4.21
0.00	1.92	3.84
0.61	1.87	3.81
0.59	0.05	3.95
0.44	0.94	4.21
0.45	3.42	4.04
1.32	4.74	4.00
1.07	1.91	4.08
2.09	1.03	4.21
1.11	0.36	4.41
0.58	0.00	4.44
0.51	0.00	4.47
0.48	0.07	4.54
0.41	0.00	4.49
0.00	0.00	4.35
0.00	0.00	4.48
0.00	0.00	4.56
0.00	0.00	4.11
0.00	0.00	4.64
0.00	0.59	4.64
0.00	15.50	4.24
0.00	30.96	3.85
0.00	17.69	3.16
0.00	9.42	3.16
7.74	7.29	3.38
9.47	2.39	3.81
3.87	0.00	4.34
1.90	0.30	4.44
1.78	0.06	4.65
1.75	1.19	4.45
1.22	6.08	4.47
1.40	8.50	4.56
1.34	0.00	4.49
0.74	0.00	4.70
0.42	0.00	4.62
0.00	0.00	4.63
0.00	0.00	4.62
0.00	0.00	4.81
0.00	0.00	4.85
0.00	0.00	4.80
0.00	0.00	4.88
0.00	0.00	4.75
0.00	0.00	4.77
0.00	0.00	4.68
0.00	0.00	4.62
0.00	0.00	4.60
0.00	0.29	4.58
0.00	0.00	4.52
0.00	3.08	4.78
0.00	0.00	4.83
0.00	0.55	4.88
0.00	8.82	4.72
1.07	22.26	4.64
1.70	5.69	4.46
1.28	1.13	4.80
0.82	0.00	4.71
1.13	3.67	4.76
0.76	2.77	4.82
0.90	0.00	4.55
0.75	0.18	4.76
0.51	2.63	4.75
0.42	0.29	4.48
0.44	1.32	4.50
0.75	0.56	4.85
0.67	3.83	4.61
0.89	3.51	4.46
0.64	4.07	4.61
0.54	14.92	4.99
1.56	0.06	4.77
1.22	1.33	4.91
1.43	6.36	4.72
1.11	21.37	4.64
2.00	8.75	4.51
2.07	0.00	4.35
1.05	0.00	4.54
0.52	0.00	4.71
0.41	0.28	4.60
0.34	0.71	4.74
0.00	0.00	4.90
0.00	0.03	4.98
0.00	0.04	4.93
0.00	2.52	4.95
0.00	8.51	5.01
0.00	2.43	5.15
0.34	1.51	5.11
0.34	0.63	5.26
0.48	1.56	4.94
0.54	0.97	5.07
0.34	0.17	5.15
0.42	0.32	5.17
0.37	4.95	5.20
0.68	10.04	5.34
1.56	0.03	4.97
0.50	2.27	5.14
0.48	0.08	4.83
0.37	0.88	5.18
0.54	7.78	5.29
0.82	11.76	5.32
0.88	3.48	4.82
0.48	6.41	5.06
0.42	0.00	4.74
0.00	0.00	4.74
0.00	0.00	4.64
0.00	0.00	4.75
0.00	0.09	4.98
0.00	0.00	4.72
0.00	0.00	4.68
0.00	0.58	4.68
0.00	3.69	4.89
0.00	14.81	4.54
0.00	24.94	3.78
11.82	24.02	3.91
6.79	6.45	3.78
4.08	3.95	3.65
2.05	3.54	4.17
1.84	9.67	4.03
4.41	12.58	3.75
5.09	3.31	3.54
3.31	4.39	3.53
2.38	15.44	3.63
4.08	18.47	3.86
10.32	30.05	3.53
18.81	33.72	3.63
25.47	74.76	3.26
35.32	109.53	3.71
46.66	68.25	3.12
51.88	61.81	3.19
47.13	33.42	2.72
33.91	20.68	2.67
26.58	9.58	3.85
11.74	11.48	3.79
21.11	23.44	3.72
17.52	8.52	3.35
14.13	10.96	3.81
10.83	10.66	3.67
10.58	10.26	3.93
11.47	19.61	3.21
19.27	48.75	3.65
26.42	49.33	3.69
29.55	53.24	3.14
40.74	75.62	3.64
48.24	36.44	3.77
37.63	18.36	3.24
30.90	11.73	3.67
26.49	11.30	3.81
22.41	15.81	4.09
17.46	3.32	4.02
11.46	0.98	4.19
10.08	5.37	3.83
9.43	7.78	4.00
7.84	6.83	3.68
10.37	18.22	3.32
19.49	48.01	3.71
29.34	43.14	2.60
30.22	49.59	3.11
32.09	49.34	3.17
36.95	64.59	3.07
43.13	35.39	2.96
34.64	28.99	3.25
31.24	9.56	3.45
24.59	9.69	3.35
21.73	21.92	3.81
14.48	1.68	3.43
12.35	2.78	3.58
10.60	2.46	3.53
9.71	6.86	3.86
9.71	7.00	3.77
8.56	4.33	3.90
11.11	17.14	3.70
14.90	19.77	3.44
21.44	36.00	3.36
25.55	41.57	2.94
22.82	20.25	3.47
19.92	11.71	3.75
15.04	7.87	4.02
13.73	15.19	3.91
11.67	8.18	3.85
18.56	21.92	3.28
17.65	13.41	3.26
14.94	6.77	3.61
14.75	4.25	3.72
10.66	0.09	3.88
9.77	3.10	4.08
11.23	11.73	3.85
15.96	25.76	3.32
16.31	14.04	3.64
16.37	12.03	3.77
15.57	10.65	3.73
12.90	9.56	3.89
13.47	15.42	3.75
15.34	17.60	3.69
17.33	9.22	3.09
12.68	2.66	3.90
12.91	3.84	3.75
11.03	0.94	3.89
8.22	1.04	4.01
7.81	0.95	3.94
6.79	1.15	4.20
6.45	7.81	4.14
6.86	6.97	3.65
7.95	9.30	3.64
8.80	6.87	3.55
7.47	8.84	3.64
10.41	3.71	3.61
9.68	4.70	4.09
8.68	1.84	3.79
6.59	0.46	3.88
5.50	0.18	4.08
6.50	0.03	4.10
5.03	0.37	4.24
6.58	2.61	3.78
5.45	4.50	3.78
5.91	3.25	3.68
5.16	0.18	4.24
4.75	0.12	4.33
3.75	0.12	4.19
3.80	0.63	4.15
3.83	2.11	4.10
3.35	4.43	3.91
2.99	0.96	4.13
2.95	1.20	3.88
6.30	19.86	4.08
6.54	3.99	4.32
5.16	11.73	4.39
7.40	10.97	4.23
5.17	4.91	4.08
8.74	14.11	4.13
5.86	2.47	4.05
4.97	3.41	3.93
11.89	22.36	3.67
6.32	6.90	3.25
6.22	21.09	3.08
7.81	21.33	2.99
10.43	22.17	3.57
14.74	17.95	3.44
15.68	12.57	3.43
8.69	7.37	3.58
7.13	17.42	3.47
21.27	59.66	3.22
34.71	34.94	2.99
28.73	3.05	3.44
19.34	2.12	3.75
10.66	3.04	3.53
11.14	7.12	3.58
8.49	0.04	3.83
6.15	0.21	4.02
5.68	0.00	3.97
5.07	0.00	4.08
4.78	0.00	4.24
4.44	0.00	4.33
4.12	0.00	4.30
4.08	0.00	4.06
3.71	0.80	4.05
3.74	0.74	4.00
3.60	3.01	3.88
5.22	4.01	3.93
3.70	0.15	3.98
3.98	3.33	3.88
3.67	3.96	3.68
3.01	3.32	4.12
2.88	0.00	4.39
2.56	0.00	4.28
2.78	0.45	3.93
2.42	0.18	3.99
2.58	0.17	3.76
3.60	1.30	3.89
2.87	4.27	3.67
5.28	0.74	3.46
3.06	0.00	3.93
2.51	0.00	4.09
2.43	0.00	4.03
2.45	0.00	4.18
2.38	0.00	4.27
2.15	1.19	4.08
2.06	0.00	4.13
1.98	0.00	4.06
2.06	0.00	4.01
2.01	0.48	3.67
2.09	0.00	3.72
2.17	1.00	3.54
2.09	0.00	3.82
1.85	13.78	4.09
1.94	0.90	3.52
1.89	0.69	3.69
1.83	0.00	3.65
1.93	0.00	3.79
1.80	0.00	3.78
1.75	0.00	3.50
1.78	0.00	3.83
1.79	0.00	4.13
1.68	0.00	4.26
1.54	0.00	4.38
1.58	0.41	4.02
2.76	16.52	2.89
3.08	0.00	3.14
2.08	0.00	3.63
2.03	0.00	3.46
1.74	0.00	3.64
1.63	0.00	3.99
1.51	0.00	4.10
1.41	0.00	4.13
1.54	0.00	3.92
1.34	0.00	4.04
1.35	0.00	4.08
1.33	0.00	4.27
1.18	0.00	4.18
1.18	0.00	4.10
1.22	0.00	4.18
1.11	0.00	4.23
1.09	0.00	4.20
1.11	0.00	4.18
1.04	0.00	4.12
1.02	0.00	4.07
1.01	0.00	4.04
1.15	0.00	3.99
1.15	0.00	3.98
1.18	0.00	4.08
1.18	0.00	4.18
1.01	0.00	4.07
1.00	0.00	3.95
0.99	0.00	3.92
0.96	0.00	3.91
0.95	1.38	3.68
0.92	2.82	3.75
2.08	4.76	3.42
1.81	0.00	3.28
1.24	0.00	3.35
1.29	0.43	3.34
0.86	0.17	3.64
1.03	0.00	3.81
1.00	0.03	3.79
0.75	0.00	3.70
1.92	3.95	3.95
1.28	0.00	4.02
0.94	0.00	3.94
0.79	0.00	3.92
0.65	0.00	3.94
0.63	0.00	3.84
0.65	0.00	4.02
0.63	0.00	3.91
0.59	0.00	3.78
0.61	0.00	3.95
0.63	0.00	3.84
0.55	0.00	3.69
0.57	0.00	3.94
0.54	0.00	4.07
0.42	0.00	4.13
0.44	0.00	4.40
0.58	0.00	4.39
0.50	0.00	4.32
0.49	0.00	4.27
0.43	0.00	4.30
0.33	0.00	4.34
0.31	0.00	4.23
0.36	0.00	4.58
0.31	0.00	4.47
0.31	0.00	4.59
0.34	0.00	4.87
0.30	0.00	4.91
0.29	0.00	4.79
0.32	0.00	4.47
0.31	0.00	4.57
0.29	0.00	4.66
0.28	0.00	4.45
0.30	0.00	4.34
0.32	0.00	4.33
0.31	0.00	4.33
0.29	0.00	4.53
0.26	0.00	4.52
0.25	0.00	4.51
0.27	0.00	4.38
0.25	0.35	4.47
0.24	1.80	4.14
0.22	0.18	4.17
0.25	0.04	4.42
0.23	0.00	4.42
0.23	0.00	4.53
0.22	0.00	4.57
0.18	0.00	4.84
0.18	0.00	4.89
0.17	0.00	4.96
0.16	0.00	4.78
0.16	0.00	4.74
0.14	0.00	4.89
0.11	0.00	4.93
0.15	0.00	4.70
0.16	0.00	4.74
0.19	0.00	4.77
0.19	0.00	4.76
0.15	0.00	4.74
0.15	0.00	5.00
0.14	0.00	4.97
0.15	0.00	5.10
0.14	0.00	4.82
0.09	0.00	4.69
0.08	0.00	5.01
0.10	0.00	4.86
0.05	0.00	5.01
0.07	0.00	4.92
0.06	0.00	4.49
0.06	0.00	4.66
0.07	0.00	4.71
0.07	3.15	4.65
0.07	0.00	4.64
0.05	0.00	4.73
0.07	5.09	4.69
0.07	2.78	4.55
0.51	0.67	4.63
0.23	1.86	4.65
0.20	0.49	4.82
0.35	1.15	4.85
0.41	0.00	4.65
0.34	2.16	4.77
0.33	0.00	5.36
0.33	3.80	5.20
0.23	5.42	4.65
0.17	2.11	4.90
0.28	0.33	4.84
1.11	4.54	4.94
0.65	8.32	4.80
0.41	1.08	4.73
0.31	0.00	4.67
0.31	0.00	4.44
0.28	0.13	4.74
0.23	0.19	4.77
0.23	5.88	4.92
0.34	6.92	4.76
0.25	0.00	4.84
0.16	0.00	4.81
0.22	4.03	5.12
0.33	0.30	4.93
0.20	3.58	4.76
0.19	0.34	4.94
0.22	1.04	5.07
0.24	2.76	5.01
0.22	0.60	5.04
0.48	0.00	4.77
0.29	3.74	4.77
0.88	5.61	5.20
0.65	0.37	4.38
0.46	0.00	4.91
0.31	0.00	4.91
0.22	2.35	4.75
0.14	0.00	5.02
0.14	0.00	5.15
0.14	0.00	5.16
0.10	0.00	5.23
0.10	0.08	5.28
0.10	0.28	5.09
0.08	1.20	5.13
0.10	0.54	5.26
0.08	0.00	5.21
0.10	0.16	5.29
0.16	0.05	5.35
0.15	0.00	5.39
0.14	0.76	5.07
0.17	1.94	5.46
0.23	4.49	5.33
0.37	1.22	5.27
0.26	7.05	5.08
0.18	2.35	5.03
0.18	4.32	5.03
0.20	2.56	5.25
0.21	1.22	4.63
0.23	3.80	4.55
0.18	5.04	4.62
0.18	1.65	4.68
0.18	6.31	4.97
0.18	5.86	4.65
0.12	13.33	4.41
0.11	23.08	4.56
0.65	3.64	4.01
0.40	4.78	3.76
0.43	4.50	4.48
0.33	10.54	4.11
0.58	7.44	3.97
0.36	8.47	3.57
0.47	4.19	3.96
0.41	6.94	4.26
0.82	9.89	3.97
0.92	8.64	3.88
0.82	8.50	4.02
0.78	6.07	4.33
0.72	17.54	4.20
1.35	18.61	3.87
4.16	21.33	3.40
7.82	25.47	3.59
3.24	10.22	4.37
2.89	11.15	3.88
2.04	8.07	3.89
4.43	13.09	3.92
7.65	12.49	4.01
6.44	8.26	3.74
7.40	15.25	3.91
6.06	7.91	3.87
5.25	15.98	3.83
10.94	37.35	3.83
23.38	54.55	3.67
37.56	67.76	3.45
49.72	82.53	3.28
72.85	77.99	2.91
68.50	52.39	3.28
53.92	59.64	2.88
46.37	40.30	3.20
33.57	16.85	3.02
21.66	9.23	3.57
15.64	13.45	3.65
16.32	14.91	3.80
19.98	14.67	3.46
18.45	11.72	3.72
19.87	24.16	4.03
22.75	30.57	3.86
29.93	29.23	3.58
21.08	13.81	3.52
15.23	6.47	3.48
14.07	2.39	3.72
9.90	1.38	3.75
8.66	7.75	4.02
8.23	8.23	4.14
7.94	9.37	3.96
8.63	10.42	3.41
7.11	11.88	3.45
7.71	6.58	3.87
8.70	4.26	3.73
6.45	8.63	3.61
8.26	11.23	3.33
8.04	9.33	3.27
9.35	14.87	3.48
7.95	11.24	3.68
10.97	2.13	3.19
8.59	1.63	3.59
6.52	0.98	3.77
5.82	5.86	3.99
6.84	14.72	3.85
7.04	27.09	3.41
22.17	38.97	3.76
28.27	33.25	2.96
30.86	24.38	3.14
18.34	3.43	3.73
13.28	1.71	3.97
8.99	5.45	4.01
11.70	20.89	4.11
13.58	15.08	3.55
14.68	11.06	3.92
15.24	13.86	3.83
17.21	19.22	3.55
21.17	18.02	3.60
20.54	15.55	3.86
20.99	24.16	3.33
31.11	37.80	3.28
35.75	21.40	3.66
29.75	13.77	3.73
22.24	5.73	3.87
16.45	13.91	4.03
14.39	2.53	3.58
11.37	3.55	3.68
11.12	8.00	4.03
11.19	4.91	4.04
10.39	7.28	3.63
7.81	7.07	3.78
11.70	5.08	3.70
8.83	3.48	3.74
8.91	8.51	3.66
9.40	7.38	3.86
10.94	10.03	3.83
8.17	1.02	4.03
6.62	0.17	3.89
6.31	0.24	3.95
5.93	4.98	4.03
5.49	1.51	4.04
6.11	1.75	3.99
5.73	4.95	4.01
5.68	7.59	3.99
5.57	3.09	3.89
5.05	3.45	3.86
4.06	12.19	3.83
3.90	12.29	4.00
9.22	12.88	3.52
6.37	4.05	3.80
5.45	2.60	4.08
4.28	0.31	4.12
3.98	1.48	4.25
3.90	0.27	4.26
3.12	0.00	4.27
2.96	0.00	4.10
3.06	0.49	3.97
2.48	0.06	4.37
2.24	0.00	4.42
2.18	3.46	4.37
2.23	24.99	4.53
6.44	19.54	4.12
6.62	6.14	3.29
5.14	20.88	3.58
3.39	4.30	4.04
3.74	5.26	4.13
4.69	3.66	4.24
4.49	13.71	3.84
6.93	19.07	3.74
5.28	10.84	3.69
3.99	8.72	3.38
6.44	19.74	3.14
9.00	9.69	3.06
6.48	2.29	3.63
4.53	3.38	3.92
3.82	5.45	3.94
4.02	1.54	3.77
5.03	16.24	3.72
3.82	1.65	3.67
3.26	0.50	3.97
2.51	0.00	4.02
2.56	0.00	4.35
2.39	0.00	4.13
2.37	0.00	4.00
2.03	0.00	4.07
1.92	0.00	4.01
1.70	10.35	4.00
2.21	1.03	3.80
3.19	0.03	3.57
2.11	1.40	4.14
1.96	0.00	4.54
1.62	0.00	4.72
1.48	4.39	4.43
3.06	3.54	4.17
3.33	1.25	3.99
2.49	1.01	4.14
1.96	0.00	4.04
1.87	0.25	4.16
1.77	0.25	3.82
1.45	0.14	4.06
1.19	0.00	4.11
1.26	0.25	3.34
2.57	9.03	3.44
2.84	5.57	3.46
5.61	19.28	3.33
13.83	18.84	3.37
5.58	4.14	2.82
3.40	2.22	3.29
2.55	0.35	3.02
2.04	0.55	3.52
2.04	0.00	3.29
2.04	0.00	3.74
1.94	0.00	4.08
1.70	0.00	4.01
1.66	0.00	3.94
1.35	0.00	4.00
1.30	0.34	3.76
1.28	0.00	3.71
1.47	0.00	3.82
1.37	0.30	3.83
1.68	0.05	3.85
1.24	0.00	4.12
1.20	0.00	4.24
1.15	0.00	4.20
1.02	0.00	4.32
0.98	0.00	4.24
0.98	0.00	4.26
0.96	0.00	4.31
1.34	0.00	3.96
1.34	0.25	3.46
1.55	0.55	3.43
1.54	0.08	3.48
1.51	0.00	3.74
1.49	0.00	3.95
1.48	0.73	3.82
1.27	1.48	3.60
2.74	1.07	3.61
3.37	0.44	3.49
2.32	0.00	3.69
2.00	0.00	3.77
1.65	0.00	3.98
1.51	0.00	3.93
1.27	0.08	3.73
1.48	0.92	3.44
1.55	0.51	3.49
1.62	0.00	3.90
1.45	0.00	4.07
1.37	0.00	4.19
1.07	0.00	4.25
1.03	0.00	4.11
1.15	0.00	4.18
1.13	0.00	4.10
0.97	0.00	4.19
1.05	0.00	4.09
1.04	0.00	3.85
1.00	0.00	3.94
0.97	0.00	4.15
0.98	0.00	4.19
0.98	0.00	4.16
0.86	0.00	4.07
0.86	0.00	4.25
0.82	0.00	4.26
0.75	0.00	4.17
0.73	0.00	4.23
0.78	0.00	4.22
0.72	0.00	4.05
0.73	0.00	4.31
0.76	0.00	3.98
0.76	0.00	3.52
0.82	0.00	3.72
0.83	0.00	3.56
0.82	1.05	3.68
0.75	0.42	3.79
0.89	9.74	3.31
1.63	0.00	3.73
1.29	0.00	3.87
0.88	0.00	3.78
0.67	0.00	3.77
0.77	0.00	3.99
0.73	0.00	4.09
0.62	0.00	4.11
0.58	0.00	4.13
0.46	0.00	4.18
0.44	0.00	4.28
0.46	0.00	4.14
0.41	0.00	4.21
0.46	0.00	4.15
0.43	0.00	4.08
0.43	0.00	4.08
0.43	0.00	4.03
0.43	0.00	4.59
0.43	0.00	4.69
0.41	0.00	4.61
0.39	0.00	4.68
0.45	0.00	4.73
0.38	0.00	4.80
0.38	0.00	4.69
0.37	0.00	4.56
0.33	0.00	4.32
0.40	0.00	4.46
0.35	0.30	4.49
0.36	0.00	4.49
0.42	0.17	4.49
0.94	0.42	4.36
0.72	0.00	4.20
0.62	0.00	4.33
0.43	0.00	4.55
0.41	0.00	4.58
0.31	0.00	4.57
0.27	0.00	4.43
0.20	0.00	4.26
0.24	0.00	4.27
0.35	0.00	4.38
0.27	0.00	4.49
0.20	0.00	4.50
0.18	0.00	4.37
0.20	0.00	4.50
0.19	0.00	4.59
0.16	0.00	4.60
0.20	0.00	4.36
0.17	0.00	4.62
0.14	0.00	4.59
0.09	0.00	4.60
0.13	0.00	4.64
0.12	0.00	4.50
0.12	0.00	4.63
0.18	0.00	4.61
0.11	0.00	4.47
0.09	0.03	4.48
0.12	0.76	4.38
0.62	1.02	4.35
0.64	0.00	4.58
0.53	0.00	4.72
0.35	0.00	4.75
0.24	0.00	4.92
0.21	0.00	4.78
0.23	0.00	4.64
0.22	0.00	4.78
0.24	0.00	4.60
0.51	0.00	4.54
0.48	1.29	4.89
0.26	0.00	4.89
0.27	0.00	4.94
0.22	0.00	4.91
0.18	0.00	4.91
0.14	0.00	4.88
0.12	0.00	5.06
0.11	0.09	4.96
0.06	0.00	4.86
0.06	0.21	5.22
0.06	0.00	5.02
0.10	0.00	5.25
0.11	0.00	5.05
0.11	0.00	5.23
0.08	0.00	5.22
0.11	0.00	5.18
0.10	0.00	5.23
0.13	0.00	5.26
0.17	0.11	5.36
0.11	0.05	5.25
0.10	0.00	5.18
0.07	0.00	5.39
0.16	0.00	5.17
0.11	0.00	5.29
0.10	0.00	5.22
0.11	3.29	5.13
